ID_EXT;МАРКА;МОДЕЛЬ;ГОД;ЗАПЧАСТЬ;ВЕРСИЯ;ТОПЛИВО;ОБЪЕМ;ТИП ДВИГАТЕЛЯ;КОРОБКА;ТИП КУЗОВА;R ДИАМЕТР;J ШИРИНА;КОЛ ОТВЕРСТИЙ;ET ВЫЛЕТ;DIA;PCD;НОМЕР;ОПИСАНИЕ;НОВАЯ;ПОД ЗАКАЗ;СКЛАДСКАЯ ИНФОРМАЦИЯ;ЦЕНА;ВАЛЮТА;СКИДКА;АДРЕС;ТЕЛЕФОНЫ;EMAIL;ИМЯ;ФОТО
001737;Volkswagen;Golf;2007;Двигатель;;дизель;2.0;TDI;МКПП.;Х/б;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/001737/001737-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/001737/001737-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/001737/001737-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/001737/001737-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/001737/001737-dvigatel-Volkswagen-Golf.jpeg
003789;Volkswagen;Golf;2006;Двигатель;;дизель;2.0;TDI;МКПП;Х/б;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/003789/003789-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/003789/003789-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/003789/003789-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/003789/003789-dvigatel-Volkswagen-Golf.jpeg,https://bas.avax.by/zap_images/003789/003789-dvigatel-Volkswagen-Golf-3.jpeg
003833;Volkswagen;Golf;2006;Двигатель;;дизель;2.0;TDI;МКПП;Х/б;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/003833/003833-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/003833/003833-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/003833/003833-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/003833/003833-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/003833/003833-dvigatel-Volkswagen-Golf.jpeg
003110;Volkswagen;Golf;2006;Двигатель;;дизель;2.0;TDI;МКПП;Х/б;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/003110/003110-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/003110/003110-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/003110/003110-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/003110/003110-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/003110/003110-dvigatel-Volkswagen-Golf.jpeg
002401;Volkswagen;Golf;2005;Двигатель;;бензин;1.6;;МКПП;Х/б;;;;;;;BLF;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;500;USD;;;;;;https://bas.avax.by/zap_images/002401/002401-dvigatel-Volkswagen-Golf-5.jpeg,https://bas.avax.by/zap_images/002401/002401-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/002401/002401-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/002401/002401-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/002401/002401-dvigatel-Volkswagen-Golf.jpeg,https://bas.avax.by/zap_images/002401/002401-dvigatel-Volkswagen-Golf-1.jpeg
001079;Volkswagen;Golf;2006;Двигатель;;бензин;1.4;FSI;МКПП;Х/б;;;;;;;BLN;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/001079/001079-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/001079/001079-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/001079/001079-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/001079/001079-dvigatel-Volkswagen-Golf.jpeg,https://bas.avax.by/zap_images/001079/001079-dvigatel-Volkswagen-Golf-3.jpeg
001440;Volkswagen;Golf;2006;Двигатель;;бензин;1.4;i;МКПП;Х/б;;;;;;;BLN;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/001440/001440-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/001440/001440-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/001440/001440-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/001440/001440-dvigatel-Volkswagen-Golf.jpeg,https://bas.avax.by/zap_images/001440/001440-dvigatel-Volkswagen-Golf-3.jpeg
000433;Volkswagen;Golf;2007;Двигатель;;дизель;2.0;TDI;МКПП;Х/б;;;;;;;BMN;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;700;USD;;;;;;https://bas.avax.by/zap_images/000433/000433-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/000433/000433-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/000433/000433-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/000433/000433-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/000433/000433-dvigatel-Volkswagen-Golf.jpeg
000119;Volkswagen;Golf;2006;Двигатель;;дизель;2.0;TDI;Робот;Х/б;;;;;;;BMN;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;700;USD;;;;;;https://bas.avax.by/zap_images/000119/000119-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/000119/000119-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/000119/000119-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/000119/000119-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/000119/000119-dvigatel-Volkswagen-Golf.jpeg
000902;Volkswagen;Golf;2007;Двигатель;;дизель;2.0;TDI;МКПП;Х/б;;;;;;;BMN;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;700;USD;;;;;;https://bas.avax.by/zap_images/000902/000902-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/000902/000902-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/000902/000902-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/000902/000902-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/000902/000902-dvigatel-Volkswagen-Golf.jpeg
004804;Volkswagen;Golf;2006;Двигатель;;дизель;2.0;TDI;МКПП;Х/б;;;;;;;BMN;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;700;USD;;;;;;https://bas.avax.by/zap_images/004804/004804-dvigatel-Volkswagen-Golf-4.jpeg,https://bas.avax.by/zap_images/004804/004804-dvigatel-Volkswagen-Golf-3.jpeg,https://bas.avax.by/zap_images/004804/004804-dvigatel-Volkswagen-Golf-2.jpeg,https://bas.avax.by/zap_images/004804/004804-dvigatel-Volkswagen-Golf-1.jpeg,https://bas.avax.by/zap_images/004804/004804-dvigatel-Volkswagen-Golf.jpeg
004761;Volkswagen;Jetta;2006;Двигатель;;дизель;2.0;TDI;МКПП;Седан;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/004761/004761-dvigatel-Volkswagen-Jetta-4.jpeg,https://bas.avax.by/zap_images/004761/004761-dvigatel-Volkswagen-Jetta-3.jpeg,https://bas.avax.by/zap_images/004761/004761-dvigatel-Volkswagen-Jetta-2.jpeg,https://bas.avax.by/zap_images/004761/004761-dvigatel-Volkswagen-Jetta-1.jpeg,https://bas.avax.by/zap_images/004761/004761-dvigatel-Volkswagen-Jetta.jpeg
000353;Volkswagen;Jetta;2006;Двигатель;;дизель;2.0;TDI;АКПП;Седан;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/000353/000353-dvigatel-Volkswagen-Jetta-5.jpeg,https://bas.avax.by/zap_images/000353/000353-dvigatel-Volkswagen-Jetta-4.jpeg,https://bas.avax.by/zap_images/000353/000353-dvigatel-Volkswagen-Jetta-3.jpeg,https://bas.avax.by/zap_images/000353/000353-dvigatel-Volkswagen-Jetta-2.jpeg,https://bas.avax.by/zap_images/000353/000353-dvigatel-Volkswagen-Jetta-1.jpeg,https://bas.avax.by/zap_images/000353/000353-dvigatel-Volkswagen-Jetta.jpeg
001993;Volkswagen;LT;2002;Двигатель;;дизель;2.5;TDI;;Микроавтобус;;;;;;;BBF;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1350;USD;;;;;;https://bas.avax.by/zap_images/001993/001993-dvigatel-Volkswagen-LT-4.jpeg,https://bas.avax.by/zap_images/001993/001993-dvigatel-Volkswagen-LT-3.jpeg,https://bas.avax.by/zap_images/001993/001993-dvigatel-Volkswagen-LT-2.jpeg,https://bas.avax.by/zap_images/001993/001993-dvigatel-Volkswagen-LT-1.jpeg,https://bas.avax.by/zap_images/001993/001993-dvigatel-Volkswagen-LT.jpeg
003558;Volkswagen;Passat;2001;Двигатель;;бензин;2.3;i;МКПП;Седан;;;;;;;AZX;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;500;USD;;;;;;https://bas.avax.by/zap_images/003558/003558-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/003558/003558-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/003558/003558-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/003558/003558-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/003558/003558-dvigatel-Volkswagen-Passat.jpeg
003285;Volkswagen;Passat;2007;Двигатель;;дизель;2.0;TDI;МКПП;Седан;;;;;;;BKP;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/003285/003285-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/003285/003285-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/003285/003285-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/003285/003285-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/003285/003285-dvigatel-Volkswagen-Passat.jpeg
001903;Volkswagen;Passat;2006;Двигатель;;дизель;2.0;TDI;АКПП;Седан;;;;;;;BKP;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/001903/001903-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/001903/001903-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/001903/001903-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/001903/001903-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/001903/001903-dvigatel-Volkswagen-Passat.jpeg
001209;Volkswagen;Passat;2006;Двигатель;;дизель;2.0;TDI;АКПП;Седан;;;;;;;BKP;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/001209/001209-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/001209/001209-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/001209/001209-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/001209/001209-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/001209/001209-dvigatel-Volkswagen-Passat.jpeg
000086;Volkswagen;Passat;2008;Двигатель;;дизель;1.9;TDI;МКПП;Седан;;;;;;;BLS;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;950;USD;;;;;;https://bas.avax.by/zap_images/000086/000086-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/000086/000086-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/000086/000086-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/000086/000086-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/000086/000086-dvigatel-Volkswagen-Passat.jpeg
002196;Volkswagen;Passat;2010;Двигатель;;бензин;2.0;TFSI;АКПП;Седан;;;;;;;BWT;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1250;USD;;;;;;https://bas.avax.by/zap_images/002196/002196-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/002196/002196-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/002196/002196-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/002196/002196-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/002196/002196-dvigatel-Volkswagen-Passat.jpeg
002884;Volkswagen;Passat;2016;Двигатель;;бензин;1.8;TSI;АКПП;Седан;;;;;;;BYT;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2050;USD;;;;;;https://bas.avax.by/zap_images/002884/002884-dvigatel-Volkswagen-Passat-5.jpeg,https://bas.avax.by/zap_images/002884/002884-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/002884/002884-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/002884/002884-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/002884/002884-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/002884/002884-dvigatel-Volkswagen-Passat.jpeg
004557;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП.;Универсал;;;;;;;CBBB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;950;USD;;;;;;https://bas.avax.by/zap_images/004557/004557-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/004557/004557-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/004557/004557-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/004557/004557-dvigatel-Volkswagen-Passat.jpeg,https://bas.avax.by/zap_images/004557/004557-dvigatel-Volkswagen-Passat-1.jpeg
001842;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП;Универсал;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/001842/001842-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/001842/001842-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/001842/001842-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/001842/001842-dvigatel-Volkswagen-Passat.jpeg,https://bas.avax.by/zap_images/001842/001842-dvigatel-Volkswagen-Passat-3.jpeg
003772;Volkswagen;Passat;2010;Двигатель;;дизель;2.0;TDI;МКПП.;Универсал;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/003772/003772-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/003772/003772-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/003772/003772-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/003772/003772-dvigatel-Volkswagen-Passat.jpeg,https://bas.avax.by/zap_images/003772/003772-dvigatel-Volkswagen-Passat-1.jpeg
002086;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/002086/002086-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/002086/002086-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/002086/002086-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/002086/002086-dvigatel-Volkswagen-Passat.jpeg,https://bas.avax.by/zap_images/002086/002086-dvigatel-Volkswagen-Passat-2.jpeg
002728;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/002728/002728-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/002728/002728-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/002728/002728-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/002728/002728-dvigatel-Volkswagen-Passat.jpeg,https://bas.avax.by/zap_images/002728/002728-dvigatel-Volkswagen-Passat-2.jpeg
004412;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП.;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/004412/004412-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/004412/004412-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/004412/004412-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/004412/004412-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/004412/004412-dvigatel-Volkswagen-Passat.jpeg
003697;Volkswagen;Passat;2010;Двигатель;;дизель;2.0;TDI;МКПП.;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/003697/003697-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/003697/003697-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/003697/003697-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/003697/003697-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/003697/003697-dvigatel-Volkswagen-Passat.jpeg
003951;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП.;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/003951/003951-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/003951/003951-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/003951/003951-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/003951/003951-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/003951/003951-dvigatel-Volkswagen-Passat.jpeg
001658;Volkswagen;Passat;2010;Двигатель;;дизель;2.0;TDI;МКПП.;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/001658/001658-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/001658/001658-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/001658/001658-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/001658/001658-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/001658/001658-dvigatel-Volkswagen-Passat.jpeg
000655;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП.;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/000655/000655-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/000655/000655-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/000655/000655-dvigatel-Volkswagen-Passat-2.jpeg,https://bas.avax.by/zap_images/000655/000655-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/000655/000655-dvigatel-Volkswagen-Passat.jpeg
003920;Volkswagen;Passat;2009;Двигатель;;дизель;2.0;TDI;МКПП;Седан;;;;;;;CBDC;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;900;USD;;;;;;https://bas.avax.by/zap_images/003920/003920-dvigatel-Volkswagen-Passat-4.jpeg,https://bas.avax.by/zap_images/003920/003920-dvigatel-Volkswagen-Passat-3.jpeg,https://bas.avax.by/zap_images/003920/003920-dvigatel-Volkswagen-Passat-1.jpeg,https://bas.avax.by/zap_images/003920/003920-dvigatel-Volkswagen-Passat.jpeg,https://bas.avax.by/zap_images/003920/003920-dvigatel-Volkswagen-Passat-2.jpeg
001135;Volkswagen;Polo;2003;Двигатель;;дизель;1.4;TDI;МКПП;Х/б;;;;;;;AMF;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;450;USD;;;;;;https://bas.avax.by/zap_images/001135/001135-dvigatel-Volkswagen-Polo-5.jpeg,https://bas.avax.by/zap_images/001135/001135-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/001135/001135-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/001135/001135-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/001135/001135-dvigatel-Volkswagen-Polo.jpeg,https://bas.avax.by/zap_images/001135/001135-dvigatel-Volkswagen-Polo-3.jpeg
001368;Volkswagen;Polo;2000;Двигатель;;бензин;1.4;i;АКПП;Х/б;;;;;;;APQ;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;500;USD;;;;;;https://bas.avax.by/zap_images/001368/001368-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/001368/001368-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/001368/001368-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/001368/001368-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/001368/001368-dvigatel-Volkswagen-Polo.jpeg
000214;Volkswagen;Polo;2000;Двигатель;;бензин;1.4;i;АКПП;Х/б;;;;;;;APQ;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;500;USD;;;;;;https://bas.avax.by/zap_images/000214/000214-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/000214/000214-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/000214/000214-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/000214/000214-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/000214/000214-dvigatel-Volkswagen-Polo.jpeg
002087;Volkswagen;Polo;2002;Двигатель;;бензин;1.2;i;МКПП;Х/б;;;;;;;AWY;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;450;USD;;;;;;https://bas.avax.by/zap_images/002087/002087-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/002087/002087-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/002087/002087-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/002087/002087-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/002087/002087-dvigatel-Volkswagen-Polo.jpeg
004393;Volkswagen;Polo;2007;Двигатель;;бензин;1.2;i;МКПП;Х/б;;;;;;;BBM;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;650;USD;;;;;;https://bas.avax.by/zap_images/004393/004393-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/004393/004393-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/004393/004393-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/004393/004393-dvigatel-Volkswagen-Polo.jpeg,https://bas.avax.by/zap_images/004393/004393-dvigatel-Volkswagen-Polo-4.jpeg
004848;Volkswagen;Polo;2003;Двигатель;;бензин;1.4;i;АКПП;Х/б;;;;;;;BBY;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;450;USD;;;;;;https://bas.avax.by/zap_images/004848/004848-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/004848/004848-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/004848/004848-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/004848/004848-dvigatel-Volkswagen-Polo.jpeg,https://bas.avax.by/zap_images/004848/004848-dvigatel-Volkswagen-Polo-3.jpeg
